% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.6	1	6	61	1	91	28	549	0	0	1
0.601	1	10	61	2	63	28	549	0	0	0
0.601	1	10	61	2	63	28	549	0	0	1
0.602	1	5	61	3	20	28	549	0	0	0
0.602	1	5	61	3	20	28	549	0	0	1
0.603	1	13	61	4	94	28	549	0	0	0
0.603	1	13	61	4	94	28	549	0	0	1
0.604	1	3	61	5	96	28	549	0	0	0
0.604	1	3	61	5	96	28	549	0	0	1
0.605	1	8	61	6	71	28	549	0	0	0
0.605	1	8	61	6	71	28	549	0	0	1
0.606	1	7	61	7	29	28	549	0	0	0
0.606	1	7	61	7	29	28	549	0	0	1
0.607	1	4	61	8	78	28	549	0	0	0
0.607	1	4	61	8	78	28	549	0	0	1
0.608	1	9	61	9	39	28	549	0	0	0
0.608	1	9	61	9	39	28	549	0	0	1
0.609	1	12	61	10	82	28	549	0	0	0
0.609	1	12	61	10	82	28	549	0	0	1
0.61	1	2	62	1	50	28	549	0	0	0
0.61	1	2	62	1	50	28	549	0	0	1
0.611	1	14	62	2	1	28	549	0	0	0
0.611	1	14	62	2	1	28	549	0	0	1
0.612	1	1	62	3	87	28	549	0	0	0
0.612	1	1	62	3	87	28	549	0	0	1
0.613	1	11	62	4	58	28	549	0	0	0
0.613	1	11	62	4	58	28	549	0	0	1
0.614	1	15	62	5	12	28	549	0	0	0
0.614	1	15	62	5	12	28	549	0	0	1
0.615	1	6	62	6	91	28	549	0	0	0
0.615	1	6	62	6	91	28	549	0	0	1
0.616	1	10	62	7	63	28	549	0	0	0
0.616	1	10	62	7	63	28	549	0	0	1
0.617	1	5	62	8	20	28	549	0	0	0
0.617	1	5	62	8	20	28	549	0	0	1
0.618	1	13	62	9	94	28	549	0	0	0
0.618	1	13	62	9	94	28	549	0	0	1
0.619	1	3	62	10	96	28	549	0	0	0
0.619	1	3	62	10	96	28	549	0	0	1
0.62	1	8	63	1	71	28	549	0	0	0
0.62	1	8	63	1	71	28	549	0	0	1
0.621	1	7	63	2	29	28	549	0	0	0
0.621	1	7	63	2	29	28	549	0	0	1
0.622	1	4	63	3	78	28	549	0	0	0
0.622	1	4	63	3	78	28	549	0	0	1
0.623	1	9	63	4	39	28	549	0	0	0
0.623	1	9	63	4	39	28	549	0	0	1
0.624	1	12	63	5	82	28	549	0	0	0
0.624	1	12	63	5	82	28	549	0	0	1
0.625	1	2	63	6	50	28	549	0	0	0
0.625	1	2	63	6	50	28	549	0	0	1
0.626	1	14	63	7	1	28	549	0	0	0
0.626	1	14	63	7	1	28	549	0	0	1
0.627	1	1	63	8	87	28	549	0	0	0
0.627	1	1	63	8	87	28	549	0	0	1
0.628	1	11	63	9	58	28	549	0	0	0
0.628	1	11	63	9	58	28	549	0	0	1
0.629	1	15	63	10	12	28	549	0	0	0
0.629	1	15	63	10	12	28	549	0	0	1
0.63	1	6	64	1	91	28	549	0	0	0
0.63	1	6	64	1	91	28	549	0	0	1
0.631	1	10	64	2	63	28	549	0	0	0
0.631	1	10	64	2	63	28	549	0	0	1
0.632	1	5	64	3	20	28	549	0	0	0
0.632	1	5	64	3	20	28	549	0	0	1
0.633	1	13	64	4	94	28	549	0	0	0
0.633	1	13	64	4	94	28	549	0	0	1
0.634	1	3	64	5	96	28	549	0	0	0
0.634	1	3	64	5	96	28	549	0	0	1
0.635	1	8	64	6	71	28	549	0	0	0
0.635	1	8	64	6	71	28	549	0	0	1
0.636	1	7	64	7	29	28	549	0	0	0
0.636	1	7	64	7	29	28	549	0	0	1
0.637	1	4	64	8	78	28	549	0	0	0
0.637	1	4	64	8	78	28	549	0	0	1
0.638	1	9	64	9	39	28	549	0	0	0
0.638	1	9	64	9	39	28	549	0	0	1
0.639	1	12	64	10	82	28	549	0	0	0
0.639	1	12	64	10	82	28	549	0	0	1
0.64	1	2	65	1	50	28	549	0	0	0
0.64	1	2	65	1	50	28	549	0	0	1
0.641	1	14	65	2	1	28	549	0	0	0
0.641	1	14	65	2	1	28	549	0	0	1
0.642	1	1	65	3	87	28	549	0	0	0
0.642	1	1	65	3	87	28	549	0	0	1
0.643	1	11	65	4	58	28	549	0	0	0
0.643	1	11	65	4	58	28	549	0	0	1
0.644	1	15	65	5	12	28	549	0	0	0
0.644	1	15	65	5	12	28	549	0	0	1
0.645	1	6	65	6	91	28	549	0	0	0
0.645	1	6	65	6	91	28	549	0	0	1
0.646	1	10	65	7	63	28	549	0	0	0
0.646	1	10	65	7	63	28	549	0	0	1
0.647	1	5	65	8	20	28	549	0	0	0
0.647	1	5	65	8	20	28	549	0	0	1
0.648	1	13	65	9	94	28	549	0	0	0
0.648	1	13	65	9	94	28	549	0	0	1
0.649	1	3	65	10	96	28	549	0	0	0
0.649	1	3	65	10	96	28	549	0	0	1
0.65	1	8	66	1	71	28	549	0	0	0
0.65	1	8	66	1	71	28	549	0	0	1
0.651	1	7	66	2	29	28	549	0	0	0
0.651	1	7	66	2	29	28	549	0	0	1
0.652	1	4	66	3	78	28	549	0	0	0
0.652	1	4	66	3	78	28	549	0	0	1
0.653	1	9	66	4	39	28	549	0	0	0
0.653	1	9	66	4	39	28	549	0	0	1
0.654	1	12	66	5	82	28	549	0	0	0
0.654	1	12	66	5	82	28	549	0	0	1
0.655	1	2	66	6	50	28	549	0	0	0
0.655	1	2	66	6	50	28	549	0	0	1
0.656	1	14	66	7	1	28	549	0	0	0
0.656	1	14	66	7	1	28	549	0	0	1
0.657	1	1	66	8	87	28	549	0	0	0
0.657	1	1	66	8	87	28	549	0	0	1
0.658	1	11	66	9	58	28	549	0	0	0
0.658	1	11	66	9	58	28	549	0	0	1
0.659	1	15	66	10	12	28	549	0	0	0
0.659	1	15	66	10	12	28	549	0	0	1
0.66	1	6	67	1	91	28	549	0	0	0
0.66	1	6	67	1	91	28	549	0	0	1
0.661	1	10	67	2	63	28	549	0	0	0
0.661	1	10	67	2	63	28	549	0	0	1
0.662	1	5	67	3	20	28	549	0	0	0
0.662	1	5	67	3	20	28	549	0	0	1
0.663	1	13	67	4	94	28	549	0	0	0
0.663	1	13	67	4	94	28	549	0	0	1
0.664	1	3	67	5	96	28	549	0	0	0
0.664	1	3	67	5	96	28	549	0	0	1
0.665	1	8	67	6	71	28	549	0	0	0
0.665	1	8	67	6	71	28	549	0	0	1
0.666	1	7	67	7	29	28	549	0	0	0
0.666	1	7	67	7	29	28	549	0	0	1
0.667	1	4	67	8	78	28	549	0	0	0
0.667	1	4	67	8	78	28	549	0	0	1
0.668	1	9	67	9	39	28	549	0	0	0
0.668	1	9	67	9	39	28	549	0	0	1
0.669	1	12	67	10	82	28	549	0	0	0
0.669	1	12	67	10	82	28	549	0	0	1
0.67	1	2	68	1	50	28	549	0	0	0
0.67	1	2	68	1	50	28	549	0	0	1
0.671	1	14	68	2	1	28	549	0	0	0
0.671	1	14	68	2	1	28	549	0	0	1
0.672	1	1	68	3	87	28	549	0	0	0
0.672	1	1	68	3	87	28	549	0	0	1
0.673	1	11	68	4	58	28	549	0	0	0
0.673	1	11	68	4	58	28	549	0	0	1
0.674	1	15	68	5	12	28	549	0	0	0
0.674	1	15	68	5	12	28	549	0	0	1
0.675	1	6	68	6	91	28	549	0	0	0
0.675	1	6	68	6	91	28	549	0	0	1
0.676	1	10	68	7	63	28	549	0	0	0
0.676	1	10	68	7	63	28	549	0	0	1
0.677	1	5	68	8	20	28	549	0	0	0
0.677	1	5	68	8	20	28	549	0	0	1
0.678	1	13	68	9	94	28	549	0	0	0
0.678	1	13	68	9	94	28	549	0	0	1
0.679	1	3	68	10	96	28	549	0	0	0
0.679	1	3	68	10	96	28	549	0	0	1
0.68	1	8	69	1	71	28	549	0	0	0
0.68	1	8	69	1	71	28	549	0	0	1
0.681	1	7	69	2	29	28	549	0	0	0
0.681	1	7	69	2	29	28	549	0	0	1
0.682	1	4	69	3	78	28	549	0	0	0
0.682	1	4	69	3	78	28	549	0	0	1
0.683	1	9	69	4	39	28	549	0	0	0
0.683	1	9	69	4	39	28	549	0	0	1
0.684	1	12	69	5	82	28	549	0	0	0
0.684	1	12	69	5	82	28	549	0	0	1
0.685	1	2	69	6	50	28	549	0	0	0
0.685	1	2	69	6	50	28	549	0	0	1
0.686	1	14	69	7	1	28	549	0	0	0
0.686	1	14	69	7	1	28	549	0	0	1
0.687	1	1	69	8	87	28	549	0	0	0
0.687	1	1	69	8	87	28	549	0	0	1
0.688	1	11	69	9	58	28	549	0	0	0
0.688	1	11	69	9	58	28	549	0	0	1
0.689	1	15	69	10	12	28	549	0	0	0
0.689	1	15	69	10	12	28	549	0	0	1
0.69	1	6	70	1	91	28	549	0	0	0
0.69	1	6	70	1	91	28	549	0	0	1
0.691	1	10	70	2	63	28	549	0	0	0
0.691	1	10	70	2	63	28	549	0	0	1
0.692	1	5	70	3	20	28	549	0	0	0
0.692	1	5	70	3	20	28	549	0	0	1
0.693	1	13	70	4	94	28	549	0	0	0
0.693	1	13	70	4	94	28	549	0	0	1
0.694	1	3	70	5	96	28	549	0	0	0
0.694	1	3	70	5	96	28	549	0	0	1
0.695	1	8	70	6	71	28	549	0	0	0
0.695	1	8	70	6	71	28	549	0	0	1
0.696	1	7	70	7	29	28	549	0	0	0
0.696	1	7	70	7	29	28	549	0	0	1
0.697	1	4	70	8	78	28	549	0	0	0
0.697	1	4	70	8	78	28	549	0	0	1
0.698	1	9	70	9	39	28	549	0	0	0
0.698	1	9	70	9	39	28	549	0	0	1
0.699	1	12	70	10	82	28	549	0	0	0
0.699	1	12	70	10	82	28	549	0	0	1
0.7	1	2	71	1	50	28	549	0	0	0
0.7	1	2	71	1	50	28	549	0	0	1
0.701	1	14	71	2	1	28	549	0	0	0
0.701	1	14	71	2	1	28	549	0	0	1
0.702	1	1	71	3	87	28	549	0	0	0
0.702	1	1	71	3	87	28	549	0	0	1
0.703	1	11	71	4	58	28	549	0	0	0
0.703	1	11	71	4	58	28	549	0	0	1
0.704	1	15	71	5	12	28	549	0	0	0
0.704	1	15	71	5	12	28	549	0	0	1
0.705	1	6	71	6	91	28	549	0	0	0
0.705	1	6	71	6	91	28	549	0	0	1
0.706	1	10	71	7	63	28	549	0	0	0
0.706	1	10	71	7	63	28	549	0	0	1
0.707	1	5	71	8	20	28	549	0	0	0
0.707	1	5	71	8	20	28	549	0	0	1
0.708	1	13	71	9	94	28	549	0	0	0
0.708	1	13	71	9	94	28	549	0	0	1
0.709	1	3	71	10	96	28	549	0	0	0
0.709	1	3	71	10	96	28	549	0	0	1
0.71	1	8	72	1	71	28	549	0	0	0
0.71	1	8	72	1	71	28	549	0	0	1
0.711	1	7	72	2	29	28	549	0	0	0
0.711	1	7	72	2	29	28	549	0	0	1
0.712	1	4	72	3	78	28	549	0	0	0
0.712	1	4	72	3	78	28	549	0	0	1
0.713	1	9	72	4	39	28	549	0	0	0
0.713	1	9	72	4	39	28	549	0	0	1
0.714	1	12	72	5	82	28	549	0	0	0
0.714	1	12	72	5	82	28	549	0	0	1
0.715	1	2	72	6	50	28	549	0	0	0
0.715	1	2	72	6	50	28	549	0	0	1
0.716	1	14	72	7	1	28	549	0	0	0
0.716	1	14	72	7	1	28	549	0	0	1
0.717	1	1	72	8	87	28	549	0	0	0
0.717	1	1	72	8	87	28	549	0	0	1
0.718	1	11	72	9	58	28	549	0	0	0
0.718	1	11	72	9	58	28	549	0	0	1
0.719	1	15	72	10	12	28	549	0	0	0
0.719	1	15	72	10	12	28	549	0	0	1
0.72	1	6	73	1	91	28	549	0	0	0
0.72	1	6	73	1	91	28	549	0	0	1
0.721	1	10	73	2	63	28	549	0	0	0
0.721	1	10	73	2	63	28	549	0	0	1
0.722	1	5	73	3	20	28	549	0	0	0
0.722	1	5	73	3	20	28	549	0	0	1
0.723	1	13	73	4	94	28	549	0	0	0
0.723	1	13	73	4	94	28	549	0	0	1
0.724	1	3	73	5	96	28	549	0	0	0
0.724	1	3	73	5	96	28	549	0	0	1
0.725	1	8	73	6	71	28	549	0	0	0
0.725	1	8	73	6	71	28	549	0	0	1
0.726	1	7	73	7	29	28	549	0	0	0
0.726	1	7	73	7	29	28	549	0	0	1
0.727	1	4	73	8	78	28	549	0	0	0
0.727	1	4	73	8	78	28	549	0	0	1
0.728	1	9	73	9	39	28	549	0	0	0
0.728	1	9	73	9	39	28	549	0	0	1
0.729	1	12	73	10	82	28	549	0	0	0
0.729	1	12	73	10	82	28	549	0	0	1
0.73	1	2	74	1	50	28	549	0	0	0
0.73	1	2	74	1	50	28	549	0	0	1
0.731	1	14	74	2	1	28	549	0	0	0
0.731	1	14	74	2	1	28	549	0	0	1
0.732	1	1	74	3	87	28	549	0	0	0
0.732	1	1	74	3	87	28	549	0	0	1
0.733	1	11	74	4	58	28	549	0	0	0
0.733	1	11	74	4	58	28	549	0	0	1
0.734	1	15	74	5	12	28	549	0	0	0
0.734	1	15	74	5	12	28	549	0	0	1
0.735	1	6	74	6	91	28	549	0	0	0
0.735	1	6	74	6	91	28	549	0	0	1
0.736	1	10	74	7	63	28	549	0	0	0
0.736	1	10	74	7	63	28	549	0	0	1
0.737	1	5	74	8	20	28	549	0	0	0
0.737	1	5	74	8	20	28	549	0	0	1
0.738	1	13	74	9	94	28	549	0	0	0
0.738	1	13	74	9	94	28	549	0	0	1
0.739	1	3	74	10	96	28	549	0	0	0
0.739	1	3	74	10	96	28	549	0	0	1
0.74	1	8	75	1	71	28	549	0	0	0
0.74	1	8	75	1	71	28	549	0	0	1
0.741	1	7	75	2	29	28	549	0	0	0
0.741	1	7	75	2	29	28	549	0	0	1
0.742	1	4	75	3	78	28	549	0	0	0
0.742	1	4	75	3	78	28	549	0	0	1
0.743	1	9	75	4	39	28	549	0	0	0
0.743	1	9	75	4	39	28	549	0	0	1
0.744	1	12	75	5	82	28	549	0	0	0
0.744	1	12	75	5	82	28	549	0	0	1
0.745	1	2	75	6	50	28	549	0	0	0
0.745	1	2	75	6	50	28	549	0	0	1
0.746	1	14	75	7	1	28	549	0	0	0
0.746	1	14	75	7	1	28	549	0	0	1
0.747	1	1	75	8	87	28	549	0	0	0
0.747	1	1	75	8	87	28	549	0	0	1
0.748	1	11	75	9	58	28	549	0	0	0
0.748	1	11	75	9	58	28	549	0	0	1
0.749	1	15	75	10	12	28	549	0	0	0
0.749	1	15	75	10	12	28	549	0	0	1
0.75	1	6	76	1	91	28	549	0	0	0
0.75	1	6	76	1	91	28	549	0	0	1
0.751	1	10	76	2	63	28	549	0	0	0
0.751	1	10	76	2	63	28	549	0	0	1
0.752	1	5	76	3	20	28	549	0	0	0
0.752	1	5	76	3	20	28	549	0	0	1
0.753	1	13	76	4	94	28	549	0	0	0
0.753	1	13	76	4	94	28	549	0	0	1
0.754	1	3	76	5	96	28	549	0	0	0
0.754	1	3	76	5	96	28	549	0	0	1
0.755	1	8	76	6	71	28	549	0	0	0
0.755	1	8	76	6	71	28	549	0	0	1
0.756	1	7	76	7	29	28	549	0	0	0
0.756	1	7	76	7	29	28	549	0	0	1
0.757	1	4	76	8	78	28	549	0	0	0
0.757	1	4	76	8	78	28	549	0	0	1
0.758	1	9	76	9	39	28	549	0	0	0
0.758	1	9	76	9	39	28	549	0	0	1
0.759	1	12	76	10	82	28	549	0	0	0
0.759	1	12	76	10	82	28	549	0	0	1
0.76	1	2	77	1	50	28	549	0	0	0
0.76	1	2	77	1	50	28	549	0	0	1
0.761	1	14	77	2	1	28	549	0	0	0
0.761	1	14	77	2	1	28	549	0	0	1
0.762	1	1	77	3	87	28	549	0	0	0
0.762	1	1	77	3	87	28	549	0	0	1
0.763	1	11	77	4	58	28	549	0	0	0
0.763	1	11	77	4	58	28	549	0	0	1
0.764	1	15	77	5	12	28	549	0	0	0
0.764	1	15	77	5	12	28	549	0	0	1
0.765	1	6	77	6	91	28	549	0	0	0
0.765	1	6	77	6	91	28	549	0	0	1
0.766	1	10	77	7	63	28	549	0	0	0
0.766	1	10	77	7	63	28	549	0	0	1
0.767	1	5	77	8	20	28	549	0	0	0
0.767	1	5	77	8	20	28	549	0	0	1
0.768	1	13	77	9	94	28	549	0	0	0
0.768	1	13	77	9	94	28	549	0	0	1
0.769	1	3	77	10	96	28	549	0	0	0
0.769	1	3	77	10	96	28	549	0	0	1
0.77	1	8	78	1	71	28	549	0	0	0
0.77	1	8	78	1	71	28	549	0	0	1
0.771	1	7	78	2	29	28	549	0	0	0
0.771	1	7	78	2	29	28	549	0	0	1
0.772	1	4	78	3	78	28	549	0	0	0
0.772	1	4	78	3	78	28	549	0	0	1
0.773	1	9	78	4	39	28	549	0	0	0
0.773	1	9	78	4	39	28	549	0	0	1
0.774	1	12	78	5	82	28	549	0	0	0
0.774	1	12	78	5	82	28	549	0	0	1
0.775	1	2	78	6	50	28	549	0	0	0
0.775	1	2	78	6	50	28	549	0	0	1
0.776	1	14	78	7	1	28	549	0	0	0
0.776	1	14	78	7	1	28	549	0	0	1
0.777	1	1	78	8	87	28	549	0	0	0
0.777	1	1	78	8	87	28	549	0	0	1
0.778	1	11	78	9	58	28	549	0	0	0
0.778	1	11	78	9	58	28	549	0	0	1
0.779	1	15	78	10	12	28	549	0	0	0
0.779	1	15	78	10	12	28	549	0	0	1
0.78	1	6	79	1	91	28	549	0	0	0
0.78	1	6	79	1	91	28	549	0	0	1
0.781	1	10	79	2	63	28	549	0	0	0
0.781	1	10	79	2	63	28	549	0	0	1
0.782	1	5	79	3	20	28	549	0	0	0
0.782	1	5	79	3	20	28	549	0	0	1
0.783	1	13	79	4	94	28	549	0	0	0
0.783	1	13	79	4	94	28	549	0	0	1
0.784	1	3	79	5	96	28	549	0	0	0
0.784	1	3	79	5	96	28	549	0	0	1
0.785	1	8	79	6	71	28	549	0	0	0
0.785	1	8	79	6	71	28	549	0	0	1
0.786	1	7	79	7	29	28	549	0	0	0
0.786	1	7	79	7	29	28	549	0	0	1
0.787	1	4	79	8	78	28	549	0	0	0
0.787	1	4	79	8	78	28	549	0	0	1
0.788	1	9	79	9	39	28	549	0	0	0
0.788	1	9	79	9	39	28	549	0	0	1
0.789	1	12	79	10	82	28	549	0	0	0
0.789	1	12	79	10	82	28	549	0	0	1
0.79	1	2	80	1	50	28	549	0	0	0
0.79	1	2	80	1	50	28	549	0	0	1
0.791	1	14	80	2	1	28	549	0	0	0
0.791	1	14	80	2	1	28	549	0	0	1
0.792	1	1	80	3	87	28	549	0	0	0
0.792	1	1	80	3	87	28	549	0	0	1
0.793	1	11	80	4	58	28	549	0	0	0
0.793	1	11	80	4	58	28	549	0	0	1
0.794	1	15	80	5	12	28	549	0	0	0
0.794	1	15	80	5	12	28	549	0	0	1
0.795	1	6	80	6	91	28	549	0	0	0
0.795	1	6	80	6	91	28	549	0	0	1
0.796	1	10	80	7	63	28	549	0	0	0
0.796	1	10	80	7	63	28	549	0	0	1
0.797	1	5	80	8	20	28	549	0	0	0
0.797	1	5	80	8	20	28	549	0	0	1
0.798	1	13	80	9	94	28	549	0	0	0
0.798	1	13	80	9	94	28	549	0	0	1
0.799	1	3	80	10	96	28	549	0	0	0
0.799	1	3	80	10	96	28	549	0	0	1
0.8	1	8	81	1	71	28	549	0	0	0
0.8	1	8	81	1	71	28	549	0	0	1
0.801	1	7	81	2	29	28	549	0	0	0
0.801	1	7	81	2	29	28	549	0	0	1
0.802	1	4	81	3	78	28	549	0	0	0
0.802	1	4	81	3	78	28	549	0	0	1
0.803	1	9	81	4	39	28	549	0	0	0
0.803	1	9	81	4	39	28	549	0	0	1
0.804	1	12	81	5	82	28	549	0	0	0
0.804	1	12	81	5	82	28	549	0	0	1
0.805	1	2	81	6	50	28	549	0	0	0
0.805	1	2	81	6	50	28	549	0	0	1
0.806	1	14	81	7	1	28	549	0	0	0
0.806	1	14	81	7	1	28	549	0	0	1
0.807	1	1	81	8	87	28	549	0	0	0
0.807	1	1	81	8	87	28	549	0	0	1
0.808	1	11	81	9	58	28	549	0	0	0
0.808	1	11	81	9	58	28	549	0	0	1
0.809	1	15	81	10	12	28	549	0	0	0
0.809	1	15	81	10	12	28	549	0	0	1
0.81	1	6	82	1	91	28	549	0	0	0
0.81	1	6	82	1	91	28	549	0	0	1
0.811	1	10	82	2	63	28	549	0	0	0
0.811	1	10	82	2	63	28	549	0	0	1
0.812	1	5	82	3	20	28	549	0	0	0
0.812	1	5	82	3	20	28	549	0	0	1
0.813	1	13	82	4	94	28	549	0	0	0
0.813	1	13	82	4	94	28	549	0	0	1
0.814	1	3	82	5	96	28	549	0	0	0
0.814	1	3	82	5	96	28	549	0	0	1
0.815	1	8	82	6	71	28	549	0	0	0
0.815	1	8	82	6	71	28	549	0	0	1
0.816	1	7	82	7	29	28	549	0	0	0
0.816	1	7	82	7	29	28	549	0	0	1
0.817	1	4	82	8	78	28	549	0	0	0
0.817	1	4	82	8	78	28	549	0	0	1
0.818	1	9	82	9	39	28	549	0	0	0
0.818	1	9	82	9	39	28	549	0	0	1
0.819	1	12	82	10	82	28	549	0	0	0
0.819	1	12	82	10	82	28	549	0	0	1
0.82	1	2	83	1	50	28	549	0	0	0
0.82	1	2	83	1	50	28	549	0	0	1
0.821	1	14	83	2	1	28	549	0	0	0
0.821	1	14	83	2	1	28	549	0	0	1
0.822	1	1	83	3	87	28	549	0	0	0
0.822	1	1	83	3	87	28	549	0	0	1
0.823	1	11	83	4	58	28	549	0	0	0
0.823	1	11	83	4	58	28	549	0	0	1
0.824	1	15	83	5	12	28	549	0	0	0
0.824	1	15	83	5	12	28	549	0	0	1
0.825	1	6	83	6	91	28	549	0	0	0
0.825	1	6	83	6	91	28	549	0	0	1
0.826	1	10	83	7	63	28	549	0	0	0
0.826	1	10	83	7	63	28	549	0	0	1
0.827	1	5	83	8	20	28	549	0	0	0
0.827	1	5	83	8	20	28	549	0	0	1
0.828	1	13	83	9	94	28	549	0	0	0
0.828	1	13	83	9	94	28	549	0	0	1
0.829	1	3	83	10	96	28	549	0	0	0
0.829	1	3	83	10	96	28	549	0	0	1
0.83	1	8	84	1	71	28	549	0	0	0
0.83	1	8	84	1	71	28	549	0	0	1
0.831	1	7	84	2	29	28	549	0	0	0
0.831	1	7	84	2	29	28	549	0	0	1
0.832	1	4	84	3	78	28	549	0	0	0
0.832	1	4	84	3	78	28	549	0	0	1
0.833	1	9	84	4	39	28	549	0	0	0
0.833	1	9	84	4	39	28	549	0	0	1
0.834	1	12	84	5	82	28	549	0	0	0
0.834	1	12	84	5	82	28	549	0	0	1
0.835	1	2	84	6	50	28	549	0	0	0
0.835	1	2	84	6	50	28	549	0	0	1
0.836	1	14	84	7	1	28	549	0	0	0
0.836	1	14	84	7	1	28	549	0	0	1
0.837	1	1	84	8	87	28	549	0	0	0
0.837	1	1	84	8	87	28	549	0	0	1
0.838	1	11	84	9	58	28	549	0	0	0
0.838	1	11	84	9	58	28	549	0	0	1
0.839	1	15	84	10	12	28	549	0	0	0
0.839	1	15	84	10	12	28	549	0	0	1
0.84	1	6	85	1	91	28	549	0	0	0
0.84	1	6	85	1	91	28	549	0	0	1
0.841	1	10	85	2	63	28	549	0	0	0
0.841	1	10	85	2	63	28	549	0	0	1
0.842	1	5	85	3	20	28	549	0	0	0
0.842	1	5	85	3	20	28	549	0	0	1
0.843	1	13	85	4	94	28	549	0	0	0
0.843	1	13	85	4	94	28	549	0	0	1
0.844	1	3	85	5	96	28	549	0	0	0
0.844	1	3	85	5	96	28	549	0	0	1
0.845	1	8	85	6	71	28	549	0	0	0
0.845	1	8	85	6	71	28	549	0	0	1
0.846	1	7	85	7	29	28	549	0	0	0
0.846	1	7	85	7	29	28	549	0	0	1
0.847	1	4	85	8	78	28	549	0	0	0
0.847	1	4	85	8	78	28	549	0	0	1
0.848	1	9	85	9	39	28	549	0	0	0
0.848	1	9	85	9	39	28	549	0	0	1
0.849	1	12	85	10	82	28	549	0	0	0
0.849	1	12	85	10	82	28	549	0	0	1
0.85	1	2	86	1	50	28	549	0	0	0
0.85	1	2	86	1	50	28	549	0	0	1
0.851	1	14	86	2	1	28	549	0	0	0
0.851	1	14	86	2	1	28	549	0	0	1
0.852	1	1	86	3	87	28	549	0	0	0
0.852	1	1	86	3	87	28	549	0	0	1
0.853	1	11	86	4	58	28	549	0	0	0
0.853	1	11	86	4	58	28	549	0	0	1
0.854	1	15	86	5	12	28	549	0	0	0
0.854	1	15	86	5	12	28	549	0	0	1
0.855	1	6	86	6	91	28	549	0	0	0
0.855	1	6	86	6	91	28	549	0	0	1
0.856	1	10	86	7	63	28	549	0	0	0
0.856	1	10	86	7	63	28	549	0	0	1
0.857	1	5	86	8	20	28	549	0	0	0
0.857	1	5	86	8	20	28	549	0	0	1
0.858	1	13	86	9	94	28	549	0	0	0
0.858	1	13	86	9	94	28	549	0	0	1
0.859	1	3	86	10	96	28	549	0	0	0
0.859	1	3	86	10	96	28	549	0	0	1
0.86	1	8	87	1	71	28	549	0	0	0
0.86	1	8	87	1	71	28	549	0	0	1
0.861	1	7	87	2	29	28	549	0	0	0
0.861	1	7	87	2	29	28	549	0	0	1
0.862	1	4	87	3	78	28	549	0	0	0
0.862	1	4	87	3	78	28	549	0	0	1
0.863	1	9	87	4	39	28	549	0	0	0
0.863	1	9	87	4	39	28	549	0	0	1
0.864	1	12	87	5	82	28	549	0	0	0
0.864	1	12	87	5	82	28	549	0	0	1
0.865	1	2	87	6	50	28	549	0	0	0
0.865	1	2	87	6	50	28	549	0	0	1
0.866	1	14	87	7	1	28	549	0	0	0
0.866	1	14	87	7	1	28	549	0	0	1
0.867	1	1	87	8	87	28	549	0	0	0
0.867	1	1	87	8	87	28	549	0	0	1
0.868	1	11	87	9	58	28	549	0	0	0
0.868	1	11	87	9	58	28	549	0	0	1
0.869	1	15	87	10	12	28	549	0	0	0
0.869	1	15	87	10	12	28	549	0	0	1
0.87	1	6	88	1	91	28	549	0	0	0
0.87	1	6	88	1	91	28	549	0	0	1
0.871	1	10	88	2	63	28	549	0	0	0
0.871	1	10	88	2	63	28	549	0	0	1
0.872	1	5	88	3	20	28	549	0	0	0
0.872	1	5	88	3	20	28	549	0	0	1
0.873	1	13	88	4	94	28	549	0	0	0
0.873	1	13	88	4	94	28	549	0	0	1
0.874	1	3	88	5	96	28	549	0	0	0
0.874	1	3	88	5	96	28	549	0	0	1
0.875	1	8	88	6	71	28	549	0	0	0
0.875	1	8	88	6	71	28	549	0	0	1
0.876	1	7	88	7	29	28	549	0	0	0
0.876	1	7	88	7	29	28	549	0	0	1
0.877	1	4	88	8	78	28	549	0	0	0
0.877	1	4	88	8	78	28	549	0	0	1
0.878	1	9	88	9	39	28	549	0	0	0
0.878	1	9	88	9	39	28	549	0	0	1
0.879	1	12	88	10	82	28	549	0	0	0
0.879	1	12	88	10	82	28	549	0	0	1
0.88	1	2	89	1	50	28	549	0	0	0
0.88	1	2	89	1	50	28	549	0	0	1
0.881	1	14	89	2	1	28	549	0	0	0
0.881	1	14	89	2	1	28	549	0	0	1
0.882	1	1	89	3	87	28	549	0	0	0
0.882	1	1	89	3	87	28	549	0	0	1
0.883	1	11	89	4	58	28	549	0	0	0
0.883	1	11	89	4	58	28	549	0	0	1
0.884	1	15	89	5	12	28	549	0	0	0
0.884	1	15	89	5	12	28	549	0	0	1
0.885	1	6	89	6	91	28	549	0	0	0
0.885	1	6	89	6	91	28	549	0	0	1
0.886	1	10	89	7	63	28	549	0	0	0
0.886	1	10	89	7	63	28	549	0	0	1
0.887	1	5	89	8	20	28	549	0	0	0
0.887	1	5	89	8	20	28	549	0	0	1
0.888	1	13	89	9	94	28	549	0	0	0
0.888	1	13	89	9	94	28	549	0	0	1
0.889	1	3	89	10	96	28	549	0	0	0
0.889	1	3	89	10	96	28	549	0	0	1
0.89	1	8	90	1	71	28	549	0	0	0
0.89	1	8	90	1	71	28	549	0	0	1
